4;07/05/2015 08:37:22 p.m.;I;0;1; ;0; ;1;
7;08/05/2015 07:47:34 a.m.;I;0;1; ;0; ;1;
1;08/05/2015 07:48:33 a.m.;I;0;1; ;0; ;1;
3;08/05/2015 07:53:19 a.m.;I;0;1; ;0; ;1;
3;08/05/2015 07:53:21 a.m.;I;0;1; ;0; ;1;
4;08/05/2015 07:57:16 a.m.;I;0;1; ;0; ;1;
5;08/05/2015 08:19:10 a.m.;I;0;1; ;0; ;1;
1;08/05/2015 12:51:26 p.m.;I;0;1; ;0; ;1;
1;08/05/2015 01:01:24 p.m.;I;0;1; ;0; ;1;
3;08/05/2015 01:40:01 p.m.;I;0;1; ;0; ;1;
3;08/05/2015 01:40:02 p.m.;I;0;1; ;0; ;1;
5;08/05/2015 02:10:15 p.m.;I;0;1; ;0; ;1;
3;08/05/2015 02:18:32 p.m.;I;0;1; ;0; ;1;
3;08/05/2015 02:18:33 p.m.;I;0;1; ;0; ;1;
5;08/05/2015 03:08:03 p.m.;I;0;1; ;0; ;1;
7;08/05/2015 03:12:56 p.m.;I;0;1; ;0; ;1;
4;08/05/2015 03:13:21 p.m.;I;0;1; ;0; ;1;
7;08/05/2015 03:40:07 p.m.;I;0;1; ;0; ;1;
4;08/05/2015 04:10:33 p.m.;I;0;1; ;0; ;1;
7;08/05/2015 05:04:45 p.m.;I;0;1; ;0; ;1;
5;08/05/2015 05:04:49 p.m.;I;0;1; ;0; ;1;
1;08/05/2015 05:53:34 p.m.;I;0;1; ;0; ;1;
4;08/05/2015 09:37:35 p.m.;I;0;1; ;0; ;1;
1;11/05/2015 07:44:09 a.m.;I;0;1; ;0; ;1;
5;11/05/2015 07:44:28 a.m.;I;0;1; ;0; ;1;
7;11/05/2015 07:44:33 a.m.;I;0;1; ;0; ;1;
3;11/05/2015 07:46:43 a.m.;I;0;1; ;0; ;1;
4;11/05/2015 07:59:33 a.m.;I;0;1; ;0; ;1;
1;11/05/2015 12:24:08 p.m.;I;0;1; ;0; ;1;
1;11/05/2015 01:04:41 p.m.;I;0;1; ;0; ;1;
3;11/05/2015 01:52:22 p.m.;I;0;1; ;0; ;1;
5;11/05/2015 02:10:44 p.m.;I;0;1; ;0; ;1;
3;11/05/2015 02:46:12 p.m.;I;0;1; ;0; ;1;
4;11/05/2015 02:53:42 p.m.;I;0;1; ;0; ;1;
7;11/05/2015 02:59:29 p.m.;I;0;1; ;0; ;1;
5;11/05/2015 03:11:42 p.m.;I;0;1; ;0; ;1;
7;11/05/2015 03:28:35 p.m.;I;0;1; ;0; ;1;
4;11/05/2015 04:01:03 p.m.;I;0;1; ;0; ;1;
7;11/05/2015 05:03:27 p.m.;I;0;1; ;0; ;1;
5;11/05/2015 05:03:33 p.m.;I;0;1; ;0; ;1;
3;11/05/2015 05:03:46 p.m.;I;0;1; ;0; ;1;
1;11/05/2015 07:06:29 p.m.;I;0;1; ;0; ;1;
4;11/05/2015 07:50:39 p.m.;I;0;1; ;0; ;1;
1;12/05/2015 07:35:36 a.m.;I;0;1; ;0; ;1;
7;12/05/2015 07:43:24 a.m.;I;0;1; ;0; ;1;
5;12/05/2015 07:49:09 a.m.;I;0;1; ;0; ;1;
4;12/05/2015 07:57:29 a.m.;I;0;1; ;0; ;1;
3;12/05/2015 08:01:26 a.m.;I;0;1; ;0; ;1;
1;12/05/2015 12:11:28 p.m.;I;0;1; ;0; ;1;
3;12/05/2015 12:37:26 p.m.;I;0;1; ;0; ;1;
1;12/05/2015 12:51:24 p.m.;I;0;1; ;0; ;1;
3;12/05/2015 01:43:00 p.m.;I;0;1; ;0; ;1;
5;12/05/2015 02:02:26 p.m.;I;0;1; ;0; ;1;
7;12/05/2015 02:15:52 p.m.;I;0;1; ;0; ;1;
7;12/05/2015 02:49:07 p.m.;I;0;1; ;0; ;1;
5;12/05/2015 03:08:01 p.m.;I;0;1; ;0; ;1;
4;12/05/2015 03:08:22 p.m.;I;0;1; ;0; ;1;
4;12/05/2015 04:07:34 p.m.;I;0;1; ;0; ;1;
5;12/05/2015 05:07:29 p.m.;I;0;1; ;0; ;1;
1;12/05/2015 05:23:55 p.m.;I;0;1; ;0; ;1;
3;12/05/2015 05:24:11 p.m.;I;0;1; ;0; ;1;
3;12/05/2015 05:24:12 p.m.;I;0;1; ;0; ;1;
7;12/05/2015 05:44:25 p.m.;I;0;1; ;0; ;1;
4;12/05/2015 06:44:56 p.m.;I;0;1; ;0; ;1;
1;13/05/2015 07:38:52 a.m.;I;0;1; ;0; ;1;
7;13/05/2015 07:47:36 a.m.;I;0;1; ;0; ;1;
5;13/05/2015 07:51:15 a.m.;I;0;1; ;0; ;1;
4;13/05/2015 07:59:19 a.m.;I;0;1; ;0; ;1;
1;13/05/2015 12:13:34 p.m.;I;0;1; ;0; ;1;
1;13/05/2015 12:43:08 p.m.;I;0;1; ;0; ;1;
5;13/05/2015 01:51:50 p.m.;I;0;1; ;0; ;1;
5;13/05/2015 02:50:24 p.m.;I;0;1; ;0; ;1;
4;13/05/2015 02:59:06 p.m.;I;0;1; ;0; ;1;
7;13/05/2015 03:09:08 p.m.;I;0;1; ;0; ;1;
7;13/05/2015 03:52:11 p.m.;I;0;1; ;0; ;1;
4;13/05/2015 04:00:56 p.m.;I;0;1; ;0; ;1;
5;13/05/2015 05:03:43 p.m.;I;0;1; ;0; ;1;
7;13/05/2015 05:44:39 p.m.;I;0;1; ;0; ;1;
1;13/05/2015 06:03:23 p.m.;I;0;1; ;0; ;1;
4;13/05/2015 06:06:20 p.m.;I;0;1; ;0; ;1;
1;14/05/2015 07:42:40 a.m.;I;0;1; ;0; ;1;
5;14/05/2015 07:42:46 a.m.;I;0;1; ;0; ;1;
3;14/05/2015 07:42:58 a.m.;I;0;1; ;0; ;1;
3;14/05/2015 07:42:59 a.m.;I;0;1; ;0; ;1;
7;14/05/2015 07:49:28 a.m.;I;0;1; ;0; ;1;
4;14/05/2015 08:31:20 a.m.;I;0;1; ;0; ;1;
1;14/05/2015 12:33:50 p.m.;I;0;1; ;0; ;1;
1;14/05/2015 12:57:09 p.m.;I;0;1; ;0; ;1;
3;14/05/2015 01:27:31 p.m.;I;0;1; ;0; ;1;
3;14/05/2015 02:22:39 p.m.;I;0;1; ;0; ;1;
5;14/05/2015 02:24:24 p.m.;I;0;1; ;0; ;1;
7;14/05/2015 02:36:27 p.m.;I;0;1; ;0; ;1;
4;14/05/2015 02:37:11 p.m.;I;0;1; ;0; ;1;
7;14/05/2015 03:18:46 p.m.;I;0;1; ;0; ;1;
5;14/05/2015 03:23:03 p.m.;I;0;1; ;0; ;1;
4;14/05/2015 03:48:30 p.m.;I;0;1; ;0; ;1;
5;14/05/2015 05:07:51 p.m.;I;0;1; ;0; ;1;
7;14/05/2015 05:08:04 p.m.;I;0;1; ;0; ;1;
3;14/05/2015 05:11:36 p.m.;I;0;1; ;0; ;1;
1;14/05/2015 06:15:46 p.m.;I;0;1; ;0; ;1;
4;14/05/2015 06:20:56 p.m.;I;0;1; ;0; ;1;
5;15/05/2015 07:36:10 a.m.;I;0;1; ;0; ;1;
1;15/05/2015 07:38:30 a.m.;I;0;1; ;0; ;1;
7;15/05/2015 07:50:18 a.m.;I;0;1; ;0; ;1;
4;15/05/2015 07:54:51 a.m.;I;0;1; ;0; ;1;
3;15/05/2015 08:01:37 a.m.;I;0;1; ;0; ;1;
1;15/05/2015 12:19:47 p.m.;I;0;1; ;0; ;1;
1;15/05/2015 01:11:20 p.m.;I;0;1; ;0; ;1;
3;15/05/2015 01:30:53 p.m.;I;0;1; ;0; ;1;
5;15/05/2015 02:14:13 p.m.;I;0;1; ;0; ;1;
3;15/05/2015 03:03:21 p.m.;I;0;1; ;0; ;1;
7;15/05/2015 03:03:31 p.m.;I;0;1; ;0; ;1;
5;15/05/2015 03:20:04 p.m.;I;0;1; ;0; ;1;
7;15/05/2015 03:28:45 p.m.;I;0;1; ;0; ;1;
5;15/05/2015 05:03:44 p.m.;I;0;1; ;0; ;1;
7;15/05/2015 05:04:12 p.m.;I;0;1; ;0; ;1;
3;15/05/2015 05:13:43 p.m.;I;0;1; ;0; ;1;
1;15/05/2015 05:25:35 p.m.;I;0;1; ;0; ;1;
4;15/05/2015 05:26:35 p.m.;I;0;1; ;0; ;1;
1;16/05/2015 08:25:59 a.m.;I;0;1; ;0; ;1;
5;18/05/2015 07:34:57 a.m.;I;0;1; ;0; ;1;
1;18/05/2015 07:42:45 a.m.;I;0;1; ;0; ;1;
7;18/05/2015 07:54:15 a.m.;I;0;1; ;0; ;1;
4;18/05/2015 07:57:41 a.m.;I;0;1; ;0; ;1;
3;18/05/2015 08:00:15 a.m.;I;0;1; ;0; ;1;
3;18/05/2015 01:34:08 p.m.;I;0;1; ;0; ;1;
1;18/05/2015 02:10:19 p.m.;I;0;1; ;0; ;1;
5;18/05/2015 02:18:24 p.m.;I;0;1; ;0; ;1;
3;18/05/2015 02:28:51 p.m.;I;0;1; ;0; ;1;
1;18/05/2015 02:34:17 p.m.;I;0;1; ;0; ;1;
7;18/05/2015 02:45:12 p.m.;I;0;1; ;0; ;1;
4;18/05/2015 03:00:02 p.m.;I;0;1; ;0; ;1;
7;18/05/2015 03:14:11 p.m.;I;0;1; ;0; ;1;
5;18/05/2015 03:19:57 p.m.;I;0;1; ;0; ;1;
4;18/05/2015 04:02:50 p.m.;I;0;1; ;0; ;1;
5;18/05/2015 05:02:44 p.m.;I;0;1; ;0; ;1;
7;18/05/2015 05:07:48 p.m.;I;0;1; ;0; ;1;
3;18/05/2015 05:09:41 p.m.;I;0;1; ;0; ;1;
4;18/05/2015 06:33:22 p.m.;I;0;1; ;0; ;1;
1;18/05/2015 06:42:22 p.m.;I;0;1; ;0; ;1;
1;19/05/2015 07:41:00 a.m.;I;0;1; ;0; ;1;
5;19/05/2015 07:41:13 a.m.;I;0;1; ;0; ;1;
4;19/05/2015 07:56:56 a.m.;I;0;1; ;0; ;1;
3;19/05/2015 07:58:50 a.m.;I;0;1; ;0; ;1;
7;19/05/2015 07:59:13 a.m.;I;0;1; ;0; ;1;
3;19/05/2015 12:31:33 p.m.;I;0;1; ;0; ;1;
3;19/05/2015 01:17:16 p.m.;I;0;1; ;0; ;1;
3;19/05/2015 01:17:17 p.m.;I;0;1; ;0; ;1;
5;19/05/2015 02:01:43 p.m.;I;0;1; ;0; ;1;
7;19/05/2015 02:18:21 p.m.;I;0;1; ;0; ;1;
5;19/05/2015 02:59:53 p.m.;I;0;1; ;0; ;1;
7;19/05/2015 03:09:44 p.m.;I;0;1; ;0; ;1;
7;19/05/2015 05:04:35 p.m.;I;0;1; ;0; ;1;
5;19/05/2015 05:04:41 p.m.;I;0;1; ;0; ;1;
3;19/05/2015 05:09:24 p.m.;I;0;1; ;0; ;1;
1;19/05/2015 05:26:24 p.m.;I;0;1; ;0; ;1;
4;19/05/2015 06:26:25 p.m.;I;0;1; ;0; ;1;
1;20/05/2015 07:48:28 a.m.;I;0;1; ;0; ;1;
5;20/05/2015 07:57:21 a.m.;I;0;1; ;0; ;1;
4;20/05/2015 07:58:15 a.m.;I;0;1; ;0; ;1;
7;20/05/2015 07:59:52 a.m.;I;0;1; ;0; ;1;
1;20/05/2015 01:12:30 p.m.;I;0;1; ;0; ;1;
3;20/05/2015 01:54:38 p.m.;I;0;1; ;0; ;1;
3;20/05/2015 01:54:39 p.m.;I;0;1; ;0; ;1;
5;20/05/2015 02:28:22 p.m.;I;0;1; ;0; ;1;
7;20/05/2015 02:29:22 p.m.;I;0;1; ;0; ;1;
3;20/05/2015 02:29:59 p.m.;I;0;1; ;0; ;1;
4;20/05/2015 03:03:36 p.m.;I;0;1; ;0; ;1;
7;20/05/2015 03:17:11 p.m.;I;0;1; ;0; ;1;
5;20/05/2015 03:24:05 p.m.;I;0;1; ;0; ;1;
4;20/05/2015 04:03:25 p.m.;I;0;1; ;0; ;1;
5;20/05/2015 05:06:37 p.m.;I;0;1; ;0; ;1;
7;20/05/2015 05:07:32 p.m.;I;0;1; ;0; ;1;
3;20/05/2015 05:10:36 p.m.;I;0;1; ;0; ;1;
4;20/05/2015 06:44:19 p.m.;I;0;1; ;0; ;1;
1;20/05/2015 06:44:59 p.m.;I;0;1; ;0; ;1;
1;21/05/2015 07:46:42 a.m.;I;0;1; ;0; ;1;
7;21/05/2015 07:53:00 a.m.;I;0;1; ;0; ;1;
5;21/05/2015 07:53:04 a.m.;I;0;1; ;0; ;1;
3;21/05/2015 07:54:38 a.m.;I;0;1; ;0; ;1;
4;21/05/2015 07:58:12 a.m.;I;0;1; ;0; ;1;
1;21/05/2015 12:43:47 p.m.;I;0;1; ;0; ;1;
1;21/05/2015 01:04:20 p.m.;I;0;1; ;0; ;1;
3;21/05/2015 01:10:24 p.m.;I;0;1; ;0; ;1;
7;21/05/2015 01:36:35 p.m.;I;0;1; ;0; ;1;
5;21/05/2015 01:36:48 p.m.;I;0;1; ;0; ;1;
3;21/05/2015 02:08:32 p.m.;I;0;1; ;0; ;1;
7;21/05/2015 02:12:00 p.m.;I;0;1; ;0; ;1;
4;21/05/2015 02:31:37 p.m.;I;0;1; ;0; ;1;
5;21/05/2015 02:35:50 p.m.;I;0;1; ;0; ;1;
4;21/05/2015 03:31:53 p.m.;I;0;1; ;0; ;1;
5;21/05/2015 05:05:22 p.m.;I;0;1; ;0; ;1;
3;21/05/2015 05:09:12 p.m.;I;0;1; ;0; ;1;
1;21/05/2015 05:47:08 p.m.;I;0;1; ;0; ;1;
4;21/05/2015 06:57:16 p.m.;I;0;1; ;0; ;1;
1;22/05/2015 07:42:01 a.m.;I;0;1; ;0; ;1;
5;22/05/2015 07:44:23 a.m.;I;0;1; ;0; ;1;
3;22/05/2015 07:58:44 a.m.;I;0;1; ;0; ;1;
3;22/05/2015 07:58:46 a.m.;I;0;1; ;0; ;1;
7;22/05/2015 07:59:45 a.m.;I;0;1; ;0; ;1;
10;22/05/2015 08:06:23 a.m.;I;0;1; ;0; ;1;
1;22/05/2015 12:27:28 p.m.;I;0;1; ;0; ;1;
1;22/05/2015 01:12:07 p.m.;I;0;1; ;0; ;1;
3;22/05/2015 02:05:54 p.m.;I;0;1; ;0; ;1;
4;22/05/2015 02:07:01 p.m.;I;0;1; ;0; ;1;
7;22/05/2015 02:38:50 p.m.;I;0;1; ;0; ;1;
5;22/05/2015 02:38:55 p.m.;I;0;1; ;0; ;1;
3;22/05/2015 02:48:42 p.m.;I;0;1; ;0; ;1;
4;22/05/2015 03:16:12 p.m.;I;0;1; ;0; ;1;
7;22/05/2015 03:24:57 p.m.;I;0;1; ;0; ;1;
5;22/05/2015 03:28:14 p.m.;I;0;1; ;0; ;1;
3;22/05/2015 05:08:48 p.m.;I;0;1; ;0; ;1;
5;22/05/2015 05:13:58 p.m.;I;0;1; ;0; ;1;
7;22/05/2015 06:05:54 p.m.;I;0;1; ;0; ;1;
1;22/05/2015 06:26:13 p.m.;I;0;1; ;0; ;1;
4;22/05/2015 06:54:19 p.m.;I;0;1; ;0; ;1;
5;25/05/2015 07:48:40 a.m.;I;0;1; ;0; ;1;
1;25/05/2015 07:49:48 a.m.;I;0;1; ;0; ;1;
7;25/05/2015 07:56:24 a.m.;I;0;1; ;0; ;1;
3;25/05/2015 07:57:19 a.m.;I;0;1; ;0; ;1;
4;25/05/2015 07:58:01 a.m.;I;0;1; ;0; ;1;
3;25/05/2015 01:35:39 p.m.;I;0;1; ;0; ;1;
5;25/05/2015 02:39:44 p.m.;I;0;1; ;0; ;1;
3;25/05/2015 02:40:24 p.m.;I;0;1; ;0; ;1;
7;25/05/2015 02:40:48 p.m.;I;0;1; ;0; ;1;
1;25/05/2015 03:00:15 p.m.;I;0;1; ;0; ;1;
4;25/05/2015 03:00:21 p.m.;I;0;1; ;0; ;1;
1;25/05/2015 03:10:21 p.m.;I;0;1; ;0; ;1;
5;25/05/2015 03:41:50 p.m.;I;0;1; ;0; ;1;
4;06/05/2015 07:55:00 a.m.;I;0; ; ;0; ;0;
4;06/05/2015 04:55:00 p.m.;O;0; ; ;0; ;0;
4;25/05/2015 03:50:41 p.m.;I;0;1; ;0; ;1;
12;25/05/2015 04:05:24 p.m.;I;0;1; ;0; ;1;
5;25/05/2015 05:01:40 p.m.;I;0;1; ;0; ;1;
3;25/05/2015 05:03:51 p.m.;I;0;1; ;0; ;1;
7;25/05/2015 05:08:30 p.m.;I;0;1; ;0; ;1;
1;25/05/2015 07:04:56 p.m.;I;0;1; ;0; ;1;
4;25/05/2015 07:07:56 p.m.;I;0;1; ;0; ;1;
1;26/05/2015 07:44:57 a.m.;I;0;1; ;0; ;1;
4;26/05/2015 07:58:42 a.m.;I;0;1; ;0; ;1;
7;26/05/2015 08:01:16 a.m.;I;0;1; ;0; ;1;
3;26/05/2015 08:04:51 a.m.;I;0;1; ;0; ;1;
11;26/05/2015 08:10:33 a.m.;I;0;1; ;0; ;1;
5;26/05/2015 08:45:27 a.m.;I;0;1; ;0; ;1;
10;26/05/2015 10:41:29 a.m.;I;0;1; ;0; ;1;
10;26/05/2015 12:24:49 p.m.;I;0;1; ;0; ;1;
11;26/05/2015 12:31:44 p.m.;I;0;1; ;0; ;1;
1;26/05/2015 12:31:48 p.m.;I;0;1; ;0; ;1;
1;26/05/2015 01:22:44 p.m.;I;0;1; ;0; ;1;
11;26/05/2015 01:24:56 p.m.;I;0;1; ;0; ;1;
5;26/05/2015 02:13:03 p.m.;I;0;1; ;0; ;1;
3;26/05/2015 02:13:29 p.m.;I;0;1; ;0; ;1;
3;26/05/2015 02:13:30 p.m.;I;0;1; ;0; ;1;
7;26/05/2015 02:25:44 p.m.;I;0;1; ;0; ;1;
